舰船,耐久,炮击,雷击,防空,航空,装填,射程,命中,机动,航速,幸运,反潜
皇家方舟·META,6356.15962,0.0,0.0,320.93832000000003,419.81088000000005,115.27288,0.0,103.98706,52.128679999999996,31.0,87.0,0.0
海伦娜·META,4181.17636,175.10458,0.0,414.4865,0.0,195.44386,0.0,184.02766,95.45617999999999,33.0,33.0,156.40088
苍龙·META,5279.1975,0.0,0.0,309.43096,419.81088000000005,134.42602,0.0,102.92706000000001,49.45536,34.0,36.0,0.0
扶桑·META,7306.47294,400.3037,0.0,235.11330000000004,0.0,141.87040000000002,0.0,66.515,31.716260000000002,23.0,13.0,0.0
飞鹰·META,6562.6910800000005,0.0,0.0,290.98802,326.13656000000003,193.37474,0.0,113.40092000000001,80.19112000000001,26.0,43.0,76.73658
格奈森瑙·META,7489.82538,389.98248,168.72020000000003,287.3501,0.0,164.02652,0.0,64.69816,34.1638,31.0,64.0,0.0
隼鹰·META,6562.6910800000005,0.0,0.0,256.00802,326.13656000000003,193.37474,0.0,113.40092000000001,80.19112000000001,26.0,80.0,76.73658
沙恩霍斯特·META,7489.82538,367.47232,174.97844000000003,287.3501,0.0,164.02652,0.0,64.69816,34.1638,31.0,43.0,0.0
山城·META,7689.327980000002,409.61580000000004,0.0,234.98716000000002,0.0,146.9425,0.0,66.38886,32.77626,23.0,14.0,0.0
孟菲斯·META,3381.47526,150.07162,216.96928,303.425,0.0,190.62404,0.0,151.6277,98.45916,35.0,67.0,89.32831999999999
反击·META,6897.1974,376.22898,0.0,309.30482,0.0,142.75338,0.0,61.06448,36.914500000000004,32.0,28.0,0.0
特伦托·META,3663.5698800000005,238.87312000000003,174.97844000000003,192.87018,0.0,165.59108000000003,0.0,118.62142,72.33546,29.0,42.0,0.0
声望·META,6956.49804,380.16582,0.0,320.93832000000003,0.0,156.32986,0.0,68.07956,37.41906,33.0,85.0,0.0
猎人·META,1831.73088,88.29482,376.22898,170.96634,0.0,209.39875999999998,0.0,209.64044,282.31404,43.0,24.0,248.00184000000002
命运女神·META,1750.5052000000003,115.34602000000001,384.60722,162.08354,0.0,209.39875999999998,0.0,212.79394000000002,274.00894,43.0,68.0,203.74048000000002
亚利桑那·META,7224.2593400000005,429.3752600000001,0.0,261.33240000000006,0.0,149.56706,0.0,62.75518,22.63206,21.0,28.0,0.0
谢菲尔德·META,3791.8108,161.02354,300.11886,349.45444,0.0,190.62404,0.0,166.54084,106.48336,32.0,78.0,98.28638000000001
伊丽莎白女王·META,7548.87374,425.06000000000006,0.0,219.84612,0.0,151.51004,0.0,67.85166000000001,32.57274,24.0,25.0,0.0
拉·加利索尼埃·META,3408.6303400000006,187.49492,315.94148,309.30482,0.0,176.543,0.0,178.19871999999998,122.15334000000001,31.0,35.0,154.83632
U-556·META,1704.6040200000002,62.533640000000005,554.21464,0.0,0.0,115.19762,0.0,178.19871999999998,31.716260000000002,18.0,45.0,0.0
女灶神·META,4623.8270600000005,195.9993,0.0,152.57004,0.0,168.84634,0.0,109.56371999999999,44.405519999999996,16.0,78.0,0.0
阿尔及利亚·META,5162.41306,286.41624,229.48576,245.81294000000003,0.0,199.63298,0.0,138.15298,61.69306,25.0,50.0,0.0
旗风·META,1861.7341800000004,67.88028,315.94148,160.26670000000001,0.0,209.39875999999998,0.0,195.68553999999997,219.62987999999999,45.0,87.0,205.43118
神通·META,3033.0098000000003,174.97844000000003,402.16082000000006,323.56288,0.0,204.70508,0.0,162.78102,113.34368,35.0,38.0,109.86900000000001
普林斯顿·META,4924.12824,0.0,0.0,256.00802,354.65268000000003,180.98440000000002,0.0,100.5039,84.376,32.0,49.0,76.73658
黑暗界·META,3805.6607600000007,283.91782,0.0,171.21862,0.0,148.12864000000002,0.0,87.86340000000001,65.6829,12.0,91.0,0.0
基洛夫·META,4222.28528,207.8342,300.11886,343.95304,0.0,187.49492,0.0,158.3905,109.53722,37.0,52.0,163.41596
金伯利·META,1769.69332,98.81743999999999,370.77846,178.91528,0.0,207.45578,0.0,209.13588000000001,204.99764000000002,42.0,77.0,225.34116000000003
水星纪念·META,3524.0823600000003,140.43198,193.8793,214.90016,0.0,144.99952000000002,0.0,148.29718,104.79266,23.0,88.0,57.48380000000001
罗德尼·META,7917.84066,421.50370000000004,0.0,226.10435999999999,0.0,154.7653,0.0,71.10692,32.194320000000005,23.0,81.0,0.0
吸血鬼·META,1585.9359600000003,68.38484,380.16582,167.96336000000002,0.0,204.32666,0.0,180.74802,202.24694000000002,41.0,42.0,220.01678
贝亚恩·META,6084.4848,181.11054000000001,0.0,320.93832000000003,413.95544,115.27288,0.0,81.1006,26.31874,22.0,42.0,0.0
福煦·META,4030.32564,245.00522,261.45854,250.25434,0.0,179.79826000000003,0.0,133.00562000000002,58.10602,26.0,45.0,0.0
威奇塔·META,3848.1084600000004,290.98378,0.0,232.11032,0.0,187.49492,0.0,139.74192,50.66376,26.0,70.0,0.0
霞·META,2432.6533600000002,76.33378,600.1932,175.91230000000002,0.0,215.47998,0.0,204.99764000000002,286.22438,42.0,70.0,203.74048000000002
长门·META,8116.85036,432.80754,0.0,182.42282,0.0,146.9425,0.0,73.2513,38.02326000000001,25.0,71.0,0.0
比叡·META,7097.468500000001,387.66108,0.0,294.92062,0.0,166.77722,0.0,69.61762,39.96624,30.0,37.0,0.0
凤翔·META,3745.0658600000006,113.52918000000001,0.0,262.01398,299.86658,176.543,0.0,82.76480000000001,68.02656,25.0,79.0,118.82706
朱利奥·凯撒·META,7587.030560000001,391.62018,0.0,219.84612,0.0,162.46195999999998,0.0,69.54236,41.20326,27.0,65.0,0.0
大凤·META,7978.365600000001,0.0,0.0,323.56288,407.49580000000003,122.4141,0.0,89.55198,55.2578,33.0,36.0,0.0
希佩尔海军上将·META,5472.089940000001,261.45854,196.88228,197.43772,0.0,182.80124,0.0,133.73596,66.41112000000001,26.0,66.0,0.0
博尔扎诺·META,5106.7726,237.68698000000003,171.97546,237.05628000000002,0.0,176.543,0.0,131.28842,76.50444,29.0,46.0,0.0
安德烈亚·多利亚·META,7458.18544,419.68474,0.0,241.49768,0.0,156.32986,0.0,66.23622,35.95414,26.0,77.0,0.0
大黄蜂·META,6045.9601600000005,0.0,0.0,317.93534,416.68176000000005,127.66322,0.0,95.83672000000001,55.2578,33.0,15.0,0.0
内华达·META,7318.00998,405.8051,0.0,232.11032,0.0,162.46195999999998,0.0,75.39568,25.78556,21.0,75.0,0.0
格伦维尔·META,1599.8410400000002,93.24078,380.16582,168.21564,0.0,209.39875999999998,0.0,209.81534,273.60402000000005,43.0,32.0,220.52134
光荣·META,6753.854660000001,0.0,0.0,309.05254,397.17458,129.60620000000003,0.0,94.27216000000001,55.78674,30.0,32.0,0.0
江风·META,1915.1793800000003,79.84132000000001,593.6318,164.96038000000001,0.0,217.22156,0.0,216.52938,259.75512000000003,41.0,38.0,212.32012000000003
敦刻尔克·META,6789.161140000001,363.40934,0.0,262.01398,0.0,163.6481,0.0,72.72236000000001,47.35974,31.0,35.0,0.0
夕立·META,1829.2833400000002,117.16286000000001,519.99572,176.03844000000004,0.0,226.48278000000002,0.0,216.52938,269.7223,41.0,32.0,212.32012000000003
杜威·META,1705.0566399999998,76.33378,363.40934,188.42878000000002,0.0,196.88228,0.0,198.23484000000002,203.73624,44.0,72.0,203.74048000000002
博伊西·META,3981.7999,153.0746,0.0,365.27706,0.0,188.68106,0.0,166.28856000000002,95.33004,33.0,70.0,150.0165
约克城·META,6739.19062,0.0,0.0,350.7667200000001,429.62754,130.91848000000002,0.0,102.64828,55.78674,30.0,39.0,0.0
克利夫兰·META,4531.02512,181.11054000000001,0.0,409.91896,0.0,195.31772,0.0,177.94644,95.33004,33.0,71.0,156.27474
龙骑兵·META,1969.8149600000002,130.56232,296.73746,168.34178000000003,0.0,201.7021,0.0,224.42744,218.1162,46.0,65.0,217.01380000000003
海王星,4637.4046,172.038,352.00056000000006,363.5323000000001,0.0,164.02652,0.0,158.53042000000002,98.04788,33.5,0.0,152.76932000000002
君主,7967.05858,423.9173200000001,0.0,230.55318,0.0,168.72020000000003,0.0,66.15672,35.42308,28.0,0.0,0.0
伊吹,4793.04546,270.74944,289.6238,194.36902000000003,0.0,187.36878000000002,0.0,136.85660000000001,86.54264,28.0,0.0,0.0
出云,8607.261480000001,428.81239999999997,0.0,237.01281999999998,0.0,146.81636,0.0,66.35812,37.567460000000004,28.0,0.0,0.0
罗恩,5920.5346,283.54258,215.81706,233.25300000000001,0.0,171.97546,0.0,125.6789,78.29266,26.0,0.0,0.0
路易九世,5363.6,276.83066,226.16266,248.2414,0.0,190.62404,0.0,137.36116,80.86634000000001,26.4,0.0,0.0
西雅图,5257.4463,178.49764000000002,0.0,365.6014200000001,0.0,156.32986,0.0,157.26902000000004,97.29104,33.0,0.0,155.59528000000003
佐治亚,8297.701200000001,436.43168000000003,0.0,409.91154,0.0,163.90037999999998,0.0,73.44846,30.605380000000004,33.0,0.0,0.0
北风,2641.7956000000004,86.80128,393.18156,197.24586000000002,0.0,223.47979999999998,0.0,219.51540000000003,239.54516,44.0,0.0,199.83226000000002
吾妻,7541.997520000001,307.61518,0.0,226.16266,0.0,170.15861999999998,0.0,125.80504,50.13482,27.2,0.0,0.0
腓特烈大帝,9886.214020000001,449.52798,0.0,241.52948,0.0,157.76828,0.0,65.95532,27.274860000000004,30.0,0.0,0.0
加斯科涅,7863.62378,430.60274000000004,0.0,241.9079,0.0,168.72020000000003,0.0,71.73338000000001,36.71098,32.0,0.0,0.0
柴郡,5141.611620000001,282.53346,208.09602,409.91154,0.0,156.32986,0.0,130.21994,76.37406,27.2,0.0,0.0
德雷克,5668.35742,289.6238,245.66772,289.6238,0.0,139.11970000000002,0.0,145.10658,75.61722,26.6,0.0,0.0
美因茨,5262.7198,168.0259,193.35990000000004,353.94354,0.0,182.92738000000003,0.0,128.37872,75.56422,25.6,0.0,120.46900000000001
奥丁,7126.862300000001,361.58932000000004,241.52948,338.02128000000005,0.0,171.59704000000002,0.0,62.06936,36.8615,30.0,0.0,0.0
香槟,6896.89212,454.85236000000003,0.0,241.9079,0.0,181.11054000000001,0.0,77.51144,36.71098,32.0,0.0,0.0
安克雷奇,6256.936200000001,252.50578000000002,215.18636,227.17178,0.0,163.90037999999998,0.0,148.66500000000002,80.23564,26.4,0.0,0.0
白龙,8354.14302,0.0,0.0,323.41130000000004,453.2878,126.35094000000001,0.0,96.86386,57.47532,34.5,0.0,0.0
埃吉尔,7877.098500000001,282.53346,202.01479999999998,252.00122000000002,0.0,168.72020000000003,0.0,130.9524,52.0778,26.8,0.0,0.0
奥古斯特·冯·帕塞瓦尔,7238.485600000001,0.0,0.0,327.4234,430.22432000000003,120.34498,0.0,108.47086,47.96394000000001,31.8,0.0,0.0
马可波罗,8422.02436,432.16730000000007,0.0,258.71314,0.0,156.32986,0.0,64.21374,40.570440000000005,32.0,0.0,0.0
普利茅斯,5553.07394,194.36902000000003,391.617,334.3876000000001,0.0,179.54598000000001,0.0,178.76582,100.62156,31.5,0.0,153.02160000000003
鲁普雷希特亲王,8473.111060000001,371.55649999999997,298.96028,319.27306000000004,0.0,149.69320000000002,0.0,64.64304,39.56132,32.0,0.0,0.0
哈尔滨,3583.68404,150.58996000000002,363.5323000000001,406.90856,0.0,193.8793,0.0,167.00830000000002,183.10546,33.4,0.0,147.69722
契卡洛夫,6284.1623,0.0,0.0,321.34218000000004,436.43168000000003,120.34498,0.0,105.0142,47.96394000000001,32.3,0.0,0.0
布雷斯特,7354.822720000001,299.46484000000004,0.0,254.07034000000002,0.0,190.62404,0.0,128.68188,50.89166000000001,24.8,0.0,0.0
奇尔沙治,9176.509039999999,432.16730000000007,0.0,333.50462000000005,392.89854,153.20074,0.0,79.75758,37.87062000000001,30.0,0.0,0.0
四万十,5255.9994,169.61696000000003,426.43800000000005,446.02044,0.0,156.32986,0.0,163.35023999999999,94.2393,34.5,0.0,147.69722
菲利克斯·舒尔茨,3301.5830600000004,138.22611999999998,349.55302,161.56626,0.0,217.22156,0.0,219.16136,213.33454000000003,43.8,0.0,210.5319
兴登堡,5899.642,313.69640000000004,256.13946000000004,232.6223,0.0,174.85229999999999,0.0,145.71290000000002,80.86634000000001,25.2,0.0,0.0
弗兰德尔,8604.82772,436.05326,0.0,270.74944,0.0,167.15564000000003,0.0,71.73338000000001,39.28466,33.5,0.0,0.0
哈尔福德,2465.8610400000002,138.73067999999998,342.03338,175.92396000000002,252.00122000000002,223.47979999999998,0.0,240.83518,215.27751999999998,45.6,0.0,239.19854
大山,8354.91258,416.24503999999996,264.41594000000003,258.71314,0.0,189.05948,0.0,68.93180000000001,45.793060000000004,35.0,0.0,0.0
那不勒斯,7143.929360000001,288.74082,220.08144000000001,258.20858000000004,0.0,182.92738000000003,0.0,153.45832,74.18304000000002,28.4,0.0,0.0
纳希莫夫海军上将,9173.0969,0.0,0.0,297.39572000000004,458.99060000000003,128.42006,0.0,107.58788000000001,44.63342,31.0,0.0,0.0
贝亚德,4760.2798,178.49764000000002,361.96774000000005,367.92282,0.0,204.83122,0.0,161.86094000000003,116.03926000000001,34.0,0.0,147.69722
堪萨斯,8678.87084,440.31764000000004,0.0,397.57208,0.0,145.37794,0.0,66.35812,31.66326,23.0,0.0,0.0
梅克伦堡,10141.211860000001,528.83612,309.6843,258.71314,0.0,167.15564000000003,0.0,62.06936,39.8136,32.5,0.0,0.0
维托里奥·库尼贝尔蒂,2065.17044,132.64946,449.9064,189.09552,0.0,217.22156,0.0,221.55802,235.28502000000003,46.8,0.0,199.83226000000002
迪米特里·顿斯科伊,4705.75234,176.30238,309.6843,377.00702000000007,0.0,193.50088000000002,0.0,167.639,122.57416,36.0,0.0,147.69722
金狮,7087.83734,307.61518,0.0,455.23078,0.0,179.54598000000001,0.0,150.1278,80.5918,26.8,0.0,0.0
